Ano de exibição,Título da obra,Público no ano de exibição,Renda (R$) no ano de exibição,Gênero
2016,A Última Ressaca do Ano,444534.0,5783208.0,Ficção
2016,Abaixando a Máquina 2 – No Limite da Linha,390.0,2828.49,Documentário
2016,Adeus à Linguagem,10.0,54.0,Ficção
2016,Agnus Dei,46652.0,610834.48,Ficção
2016,Ai Weiwei: Sem Perdão,370.0,2585.0,Documentário
2016,Alice Através do Espelho,2226094.0,32041516.0,Ficção
2016,Alvin e os esquilos: Na estrada,1096822.0,12225515.38,Animação
2016,Além da estrada,171.0,1176.0,Ficção
2016,Amante a Domicílio,111.0,1400.76,Ficção
2016,Amnésia,9730.0,142148.76,Ficção
2016,Amor & Amizade,31552.0,526447.06,Ficção
2016,Amor Bandido,76.0,486.0,Ficção
2016,Amor em Sampa,12975.0,174081.35,Ficção
2016,Amor por Direito,18189.0,314481.91,Ficção
2016,"Amor, Plástico e Barulho",235.0,855.0,Ficção
2016,Amores Urbanos,7570.0,123232.92,Ficção
2016,Amy,222.0,3675.0,Documentário
2016,André Rieu - Concerto Maastricht 2016,2333.0,74124.0,Videomusical
2016,Angry Birds - O Filme,1833728.0,24768561.86,Animação
2016,Animais fantásticos e onde habitam,4335211.0,66224522.0,Ficção
2016,Animais Noturnos,699.0,7016.0,Ficção
2016,Animais Noturnos,41937.0,790190.0,Ficção
2016,Anistia,329.0,3922.0,Ficção
2016,Anjos da Noite - Guerras de Sangue,1132529.0,16368583.68,Ficção
2016,Annabelle,635.0,5479.0,Ficção
2016,Anomalisa,23136.0,349595.0,Animação
2016,Apaixonados - O filme,26445.0,338752.2,Ficção
2016,Apenas o Vento,19.0,230.0,Ficção
2016,Aquarius,355085.0,5252844.11,Ficção
2016,Arminda Lopes - A Estética Além da Dor,61.0,568.0,Documentário
2016,As Aventuras de Robinson Crusoé,209473.0,2662848.6,Animação
2016,As Confissões,7330.0,95096.68,Ficção
2016,As Férias do Pequeno Nicolau,10.0,196.43,Ficção
2016,As Maravilhas,895.0,7467.0,Ficção
2016,As Memórias de Marnie,767.0,10854.57,Animação
2016,"As Mil e uma Noites - Volume 2, O Desolado",197.0,2527.0,Ficção
2016,"As Mil e uma Noites - Volume 3, O Encantado",61.0,796.0,Ficção
2016,"As Mil e uma Noites: Volume 1, O Inquieto",482.0,4892.55,Ficção
2016,As montanhas se separam,13407.0,198877.79,Ficção
2016,As sufragistas,59268.0,827522.73,Ficção
2016,As Tartarugas Ninja: Fora das Sombras,1356422.0,18872096.0,Ficção
2016,Assassino a Preço Fixo 2 - A Ressurreição,341917.0,4611325.11,Ficção
2016,Asterix e o Domínio dos Deuses,11967.0,162426.13,Animação
2016,Astrágalo,1280.0,21440.24,Ficção
2016,Atividade Paranormal: Dimensão Fantasma,777.0,5650.0,Ficção
2016,Através,14.0,140.0,Ficção
2016,Através da Sombra,6655.0,97221.51,Ficção
2016,Até que a Sbórnia nos Separe,63.0,437.0,Animação
2016,Até que a sorte nos separe 3,1577999.0,20129210.83,Ficção
2016,Ausência,214.0,1754.0,Ficção
2016,Autorretrato de uma Filha Obediente,1316.0,19611.11,Ficção
2016,"Ave, César!",82829.0,1548882.35,Ficção
2016,Awake - A vida de Yogananda,6777.0,85272.28,Documentário
2016,Azul é a Cor Mais Quente,71.0,474.0,Ficção
2016,Ballet Bolshoi: A Dama das Camélias,1242.0,35108.0,Videomusical
2016,Ballet Bolshoi: A Era de Ouro,703.0,21006.0,Videomusical
2016,Ballet Bolshoi: A Megera Domada,977.0,27709.5,Videomusical
2016,Ballet Bolshoi: Dom Quixote,2226.0,62936.0,Videomusical
2016,Ballet Bolshoi: Giselle,1340.0,39200.0,Videomusical
2016,Ballet Bolshoi: The Bright Stream,357.0,10166.5,Videomusical
2016,Bambi,940.0,9142.0,Animação
2016,Barbie - Aventura nas estrelas,2723.0,36969.0,Animação
2016,Barbie e as Agentes Secretas,2572.0,32321.0,Animação
2016,Barry Lyndon,681.0,6376.5,Ficção
2016,Batman vs Superman: A Origem da Justiça,8565380.0,132441028.0,Ficção
2016,Batman: A Piada Mortal,24934.0,587213.0,Animação
2016,Batman: O Retorno da Dupla Dinâmica,837.0,19638.0,Animação
2016,Beatles - Reis do Ie Ie Ie,4715.0,112147.0,Ficção
2016,Beira Mar,168.0,808.0,Ficção
2016,Belas Famílias,5589.0,65384.04,Ficção
2016,Beleza Americana,2238.0,21108.0,Ficção
2016,Belos Sonhos,8389.0,115076.91,Ficção
2016,Bem Casados,532.0,4310.0,Ficção
2016,Ben-Hur (2016),1309875.0,21343492.0,Ficção
2016,Betinho - A Esperança Equilibrista,15.0,30.0,Documentário
2016,Big Jato,11528.0,149805.59,Ficção
2016,Birdman ou a Inesperada Virtude da Ignorância,6.0,105.3,Ficção
2016,Blow-Up - Depois Daquele Beijo,6363.0,85741.72,Ficção
2016,Blue Jasmine,306.0,4338.08,Ficção
2016,"Boa Noite, Mamãe",18971.0,268775.45,Ficção
2016,Body,3210.0,47078.62,Ficção
2016,Boi Neon,34643.0,408571.21,Ficção
2016,Boneco do Mal,340932.0,4376927.33,Ficção
2016,Boys,1531.0,22784.48,Ficção
2016,BR 716,9541.0,133956.0,Ficção
2016,Branagh Theatre Live: Romeo and Juliet,229.0,4080.0,Ficção
2016,Branca de Neve,58.0,384.0,Ficção
2016,Branca de Neve e os Sete Anões,5519.0,54071.0,Animação
2016,Branco Sai Preto Fica,96.0,581.0,Ficção
2016,Brasil Rico - Uma Discussão Sobre Prosperidade,62.0,870.1,Documentário
2016,Brasil S/A,2432.0,16899.8,Ficção
2016,Brasil: DNA África,698.0,5801.88,Documentário
2016,Brooklin,90581.0,1477840.51,Ficção
2016,Bruxa de Blair,804023.0,10655381.89,Ficção
2016,Cada um na sua Casa,56.0,336.0,Animação
2016,Café society,341509.0,6557976.35,Ficção
2016,Califórnia,1874.0,23890.94,Ficção
2016,"Camille Claudel, 1915",169.0,804.0,Ficção
2016,Caminho de volta,275.0,2758.0,Documentário
2016,Campo de Jogo,6.0,12.0,Documentário
2016,Campo Grande,4854.0,66952.18,Ficção
2016,Cantando de galo,31898.0,361303.09,Animação
2016,Canção da Volta,2373.0,33929.31,Ficção
2016,Capital Humano,378.0,4438.1,Ficção
2016,Capitão América: Guerra civil,9617572.0,143337020.0,Ficção
2016,Capitão Fantástico,45213.0,754607.0,Ficção
2016,Carol,143569.0,2243394.13,Ficção
2016,Carrossel 2 - O Sumiço de Maria Joaquina,2525328.0,28590125.61,Ficção
2016,"Carrossel, O Filme",1592.0,9355.46,Ficção
2016,Casa Grande,2.0,23.4,Ficção
2016,Casadentro,103.0,816.0,Ficção
2016,Casamento de Verdade,6956.0,103860.9,Ficção
2016,Casamento Grego 2,370117.0,5518431.45,Ficção
2016,Cauby - Começaria Tudo Outra Vez,66.0,869.7,Documentário
2016,Caçadores de emoção - Além do limite,420416.0,6665204.0,Ficção
2016,Caça-fantasmas (2016),1310640.0,19790808.64,Ficção
2016,Cegonhas - A história que não te contaram,1331579.0,18029871.0,Animação
2016,Cemitério do Esplendor,4130.0,58034.61,Ficção
2016,"Certo Agora, Errado Antes",2876.0,38320.58,Ficção
2016,Charlote SP,432.0,6123.81,Ficção
2016,Chatô - O Rei do Brasil,4811.0,49975.0,Ficção
2016,Chico - Artista Brasileiro,28679.0,387638.46,Documentário
2016,Chocolate (2016),39960.0,645964.2,Ficção
2016,Cidade de Deus - 10 Anos Depois,884.0,5608.0,Documentário
2016,Cinco Graças,21325.0,257765.78,Ficção
2016,Cinderela,909.0,8851.0,Ficção
2016,Cinema Novo,6816.0,89424.89,Documentário
2016,Cinquenta Tons de Preto,813257.0,11019003.71,Ficção
2016,Club Sandwich,30.0,250.0,Ficção
2016,Como eu era antes de você,4272555.0,58292842.0,Ficção
2016,Como ser solteira,176089.0,2364671.0,Ficção
2016,Como Sobreviver a um Ataque Zumbi,481.0,3518.0,Ficção
2016,Como Treinar seu Dragão 2,150.0,585.0,Animação
2016,Como você é,2865.0,38574.44,Ficção
2016,Conexão Escobar,67469.0,1341692.54,Ficção
2016,Conspiração e Poder,51475.0,951610.23,Ficção
2016,Coragem,286.0,1586.0,Documentário
2016,Coração de Cachorro,1492.0,20832.01,Documentário
2016,Cosi Fan Tutte,171.0,3221.16,Videomusical
2016,Creed: Nascido para lutar,740667.0,10372472.0,Ficção
2016,Creepy,3197.0,44691.56,Ficção
2016,Crítico,61.0,410.0,Documentário
2016,Curumim,2663.0,42132.53,Documentário
2016,Cães de Guerra,55478.0,1157191.0,Ficção
2016,"Cícero Dias, O Compadre de Picasso",1206.0,17546.91,Documentário
2016,Damas do samba,25.0,190.54,Documentário
2016,De Amor e Trevas,22176.0,339839.73,Ficção
2016,De longe te observo,7324.0,106928.23,Ficção
2016,De Onde Eu Te Vejo,32763.0,501934.0,Ficção
2016,De Palma,772.0,9434.0,Documentário
2016,Deadpool,6044324.0,81932430.0,Ficção
2016,Decisão de Risco,23968.0,448770.5,Ficção
2016,Deixe-me viver,53801.0,723846.79,Ficção
2016,Demon,2681.0,30590.03,Ficção
2016,Demônio de Neon,2564.0,36022.26,Ficção
2016,Dentro da Caixinha,1601.0,17491.5,Ficção
2016,Depois da Tempestade,14075.0,219337.85,Ficção
2016,Depois de maio,38.0,240.0,Ficção
2016,Desajustados,11548.0,172318.0,Ficção
2016,Desculpe o transtorno,153234.0,1935131.0,Ficção
2016,Deus Não Está Morto 2,337380.0,4179785.44,Ficção
2016,Deuses do Egito,1246718.0,18429447.23,Ficção
2016,Dheepan - O Refúgio,279.0,2318.0,Ficção
2016,Diplomacia,26812.0,362592.33,Ficção
2016,Divertida Mente,3201.0,23252.0,Animação
2016,Divinas Divas,540.0,6037.89,Documentário
2016,Do Pó da Terra,1357.0,19172.65,Documentário
2016,Do que vem antes,217.0,6220.0,Ficção
2016,Doce Veneno,7165.0,107314.57,Ficção
2016,Dois Amigos,520.0,7015.3,Ficção
2016,Dois Caras Legais,102340.0,1718088.02,Ficção
2016,"Dois Rémi, Dois",723.0,10207.08,Ficção
2016,Doonby,1912.0,21342.54,Ficção
2016,Doutor Estranho,4797512.0,74731453.0,Ficção
2016,Dromedário no Asfalto,192.0,1090.0,Ficção
2016,E Se Vivêssemos Todos Juntos?,147.0,996.0,Ficção
2016,Ela volta na quinta,1658.0,18088.71,Ficção
2016,Eles Voltam,66.0,440.0,Ficção
2016,Elis,536187.0,8126553.93,Ficção
2016,Elle,41103.0,610790.78,Ficção
2016,Elvis e Nixon,6566.0,109887.64,Ficção
2016,Em Nome da Lei,226978.0,3196720.0,Ficção
2016,Em Três Atos,171.0,987.0,Ficção
2016,Enrolados,1071.0,11189.0,Animação
2016,Entre Idas e Vindas,109698.0,1535091.72,Ficção
2016,Entre Vales,64.0,438.0,Ficção
2016,Epa! Cadê o Noé?,135041.0,1541210.04,Animação
2016,Epidemia de Cores,1507.0,16200.33,Documentário
2016,Era o Hotel Cambridge,329.0,3370.59,Ficção
2016,Era uma Vez em Nova York,51.0,384.0,Ficção
2016,Era uma Vez em Tóquio,24.0,128.0,Ficção
2016,Era uma vez na Anatólia,18.0,144.0,Ficção
2016,Espaço Além - Marina Abramovic e o Brasil,20147.0,318116.34,Documentário
2016,Esperando acordada,5892.0,76186.4,Ficção
2016,Esquadrão Suicida,7827788.0,118081264.0,Ficção
2016,Estados Unidos Pelo Amor,3925.0,56266.99,Ficção
2016,Estive em Lisboa e lembrei de você,3834.0,40132.9,Ficção
2016,Estranhos no Paraíso,2671.0,34064.71,Ficção
2016,Eu nunca,46.0,565.89,Ficção
2016,Eu sou Carlos Imperial,3187.0,48018.21,Documentário
2016,Eu sou Ingrid Bergman,9301.0,120383.18,Documentário
2016,"Eu, Daniel Blake",191.0,1940.37,Ficção
2016,Exilados do Vulcão,1208.0,10739.23,Ficção
2016,Fala comigo,368.0,4355.13,Ficção
2016,Fallen,234930.0,3014751.7,Ficção
2016,Feito Gente Grande,32.0,283.0,Ficção
2016,Festa da Salsicha,138036.0,1877987.32,Animação
2016,Filme sobre um bom fim,95.0,585.0,Documentário
2016,Fique Comigo,15493.0,205475.86,Ficção
2016,Fitzcarraldo,520.0,5807.82,Ficção
2016,Florence: Quem é essa mulher?,135194.0,2522861.7,Ficção
2016,Fogo no Mar,5072.0,77206.47,Documentário
2016,Fome,1193.0,14813.44,Ficção
2016,Fora do Rumo,44504.0,602442.1,Ficção
2016,Forrest Gump - O Contador de Histórias,1592.0,15633.5,Ficção
2016,Francofonia - Louvre sob Ocupação,27789.0,440559.36,Documentário
2016,Frank,70.0,554.0,Ficção
2016,Frozen: uma Aventura Congelante,4864.0,48616.0,Animação
2016,Funcionário do mês,12396.0,172029.58,Ficção
2016,Futuro Junho,392.0,3129.49,Documentário
2016,Galinha Pintadinha Mini na Telona,24832.0,358359.07,Animação
2016,Garota Sombria Caminha Pela Noite,70.0,609.0,Ficção
2016,Garotas,6.0,36.0,Ficção
2016,Gemma Bovery - A Vida Imita a Arte,82.0,758.0,Ficção
2016,Geraldinos,478.0,6344.44,Documentário
2016,Girimunho,17.0,90.0,Ficção
2016,Glauco do Brasil,241.0,1951.0,Documentário
2016,Goosebumps - Monstros e Arrepios,122.0,941.0,Ficção
2016,Grace de Mônaco,169.0,1940.0,Ficção
2016,Gritos e Sussurros,1590.0,14276.5,Ficção
2016,Gênios do Crime,617090.0,8430425.77,Ficção
2016,Hahaha,54.0,608.0,Ficção
2016,Harry Potter e as relíquias da morte - Parte 1,393.0,4696.0,Ficção
2016,Harry Potter e as relíquias da morte – Parte 2,754.0,15757.0,Ficção
2016,Havana Moon - The Rolling Stones in Cuba,2079.0,52980.0,Documentário
2016,Hector,124.0,1045.0,Ficção
2016,Henry Kayath: O Homem e Seu Tempo,18.0,282.73,Documentário
2016,Herança de sangue,62435.0,856037.07,Ficção
2016,Heróis da Galáxia - Ratchet & Clank,46538.0,629275.7,Animação
2016,Hestórias da Psicanálise - Leitores de Freud,10716.0,161799.88,Documentário
2016,Hipóteses para o amor e a verdade,62.0,984.0,Ficção
2016,História da Minha Morte,708.0,6459.16,Ficção
2016,Histórias de Alice,392.0,4791.27,Ficção
2016,Histórias Que Só Existem Quando Lembradas,11.0,70.0,Ficção
2016,Hoje eu quero voltar sozinho,119.0,1064.0,Ficção
2016,Homem Irracional,392.0,4905.66,Ficção
2016,Horas Decisivas,93456.0,1534943.0,Ficção
2016,Horizonte Profundo: Desastre no Golfo,287652.0,4014843.79,Ficção
2016,Hotel Transilvânia 2,2635.0,17066.58,Animação
2016,Humano - Uma viagem Pela Vida,7958.0,96621.52,Documentário
2016,Hysteria,229.0,998.0,Documentário
2016,Imagine Dragons - Smoke and Mirrors,1482.0,33215.8,Videomusical
2016,Incompreendida,4907.0,78749.95,Ficção
2016,Independence Day - O Ressurgimento,1829856.0,28268836.0,Ficção
2016,Indignação,15829.0,245165.38,Ficção
2016,Inferno,2193152.0,32877121.3,Ficção
2016,Invasores,336.0,3536.0,Ficção
2016,Invasão a Londres,543034.0,7997457.11,Ficção
2016,Invasão de Privacidade,120970.0,1775990.04,Ficção
2016,Invasão Zumbi,303374.0,3665938.24,Ficção
2016,Invocação do mal,563.0,6757.0,Ficção
2016,Invocação do Mal 2,3594171.0,46901147.0,Ficção
2016,Irmã,3919.0,59404.03,Ficção
2016,Irmãs,14376.0,204869.56,Ficção
2016,Irmãs Jamais,29.0,258.0,Documentário
2016,Iván,76.0,597.0,Documentário
2016,Jack Reacher: Sem Retorno,687952.0,9512450.0,Ficção
2016,Jaime Lerner - Uma História de Sonhos,408.0,5512.25,Documentário
2016,Janela Indiscreta,4188.0,40335.5,Ficção
2016,Janis - Little Girl Blue,25057.0,342968.1,Documentário
2016,Jason Bourne,648312.0,10593020.6,Ficção
2016,Jauja,51.0,260.0,Ficção
2016,Jogo do Dinheiro,365439.0,6466166.97,Ficção
2016,Jogos Vorazes: A esperança - O final,24637.0,379582.89,Ficção
2016,John From,112.0,1074.0,Ficção
2016,Jonas,1421.0,18896.65,Ficção
2016,Jornada ao Oeste,16.0,108.0,Ficção
2016,"Jovens, Loucos e Mais Rebeldes",3046.0,46465.4,Ficção
2016,Joy - O Nome do Sucesso,328003.0,5587064.79,Ficção
2016,Julieta,199484.0,3219771.0,Ficção
2016,Jurassic World: O mundo dos dinossauros,271.0,3112.97,Ficção
2016,Já estou com saudades,580.0,7994.8,Ficção
2016,Kiki: Os Segredos do Desejo,11.0,152.15,Ficção
2016,Kiriku: Os Homens e as Mulheres,174.0,1010.0,Animação
2016,Kubo e as Cordas Mágicas,141139.0,1877702.87,Animação
2016,Kung Fu Panda 3,1757761.0,24714153.0,Animação
2016,Kóblic,62284.0,1050917.19,Ficção
2016,La Vanité,5472.0,76826.79,Ficção
2016,Labirinto de Mentiras,8840.0,115250.76,Ficção
2016,Laurence Anyways,114.0,738.0,Ficção
2016,Lembranças de um amor eterno,22998.0,362530.59,Ficção
2016,Life - Um Retrato de James Dean,4905.0,76620.29,Ficção
2016,Little Boy - Além do Impossível,7427.0,130685.69,Ficção
2016,Lolo - O Filho da Minha Namorada,17464.0,245700.85,Ficção
2016,Loucas de alegria,20487.0,307486.25,Ficção
2016,Love,99.0,1723.64,Ficção
2016,Lua em Sagitário,3078.0,34702.36,Ficção
2016,"Lulu, Nua e crua",381.0,4700.05,Ficção
2016,"Lâminas da Morte - A Maldição de Jack, o Estripador",2759.0,34338.91,Ficção
2016,Macbeth: Ambição e guerra,12173.0,192381.54,Ficção
2016,Mad Max: Estrada da Fúria,4353.0,108908.0,Ficção
2016,Magal e os Formigas,849.0,11512.14,Ficção
2016,Magia ao Luar,337.0,4404.59,Ficção
2016,Mais Forte que Bombas,8940.0,122458.11,Ficção
2016,Mais Forte que o Mundo - A História de José Aldo,565916.0,7793731.83,Ficção
2016,Malala,2297.0,15915.47,Documentário
2016,Malévola,734.0,6973.0,Ficção
2016,Mamma Roma,194.0,1390.0,Ficção
2016,Manchester à beira-mar,668.0,8285.05,Ficção
2016,Maravilhoso Boccaccio,7659.0,106222.09,Ficção
2016,Maresia,836.0,9472.18,Ficção
2016,Marginal,114.0,1520.34,Documentário
2016,Marguerite,34979.0,481210.02,Ficção
2016,Marguerite & Julien - um amor proibido,15.0,190.2,Ficção
2016,Marias,1705.0,22285.56,Documentário
2016,Martyrs,43560.0,595362.89,Ficção
2016,Masha e o Urso,346602.0,3982185.27,Animação
2016,Mate-me por favor,9825.0,115883.43,Ficção
2016,Melancolia,95.0,690.0,Ficção
2016,Memórias Secretas,51769.0,913788.3,Ficção
2016,Menino 23 - Infâncias Perdidas no Brasil,7102.0,94626.8,Documentário
2016,Mente Criminosa,57543.0,918464.72,Ficção
2016,Mercuriales,1197.0,18259.88,Ficção
2016,Meu Amigo Hindu,24044.0,377955.3,Ficção
2016,"Meu Amigo, o Dragão",295835.0,3910833.0,Ficção
2016,Meu Nome é Jacque,515.0,4627.77,Documentário
2016,Meu Rei,25100.0,338106.84,Ficção
2016,Meu Verão na Provença,138.0,1329.0,Ficção
2016,Mia madre,2127.0,26717.51,Ficção
2016,Michael Buble - Parada do Tour 148,456.0,12235.5,Documentário
2016,Michelle e Obama,9535.0,164534.14,Ficção
2016,Milagres do Paraíso,189728.0,2646930.87,Ficção
2016,Miller & Fried - As Origens do País do Futebol,240.0,3155.83,Documentário
2016,Minha Mãe é uma Peça 2,4020898.0,50967946.9,Ficção
2016,Minha Querida Dama,100.0,390.0,Ficção
2016,Minions,60.0,468.0,Animação
2016,Miss Saigon,561.0,10032.0,Videomusical
2016,Missão impossível - Nação secreta,148.0,1398.0,Ficção
2016,Mistress America,226.0,2151.0,Ficção
2016,Mistério na Costa Chanel,38.0,456.47,Ficção
2016,Mogli - O Menino Lobo,2670252.0,38357958.0,Ficção
2016,Morangos Silvestres,225.0,1658.0,Ficção
2016,Morro dos Prazeres,29.0,186.0,Documentário
2016,Mortadelo & Salaminho - Em Missão Inacreditável,6306.0,100582.32,Animação
2016,Much Loved,3902.0,57061.23,Ficção
2016,Muleque Té Doido 2: A Lenda de Dom Sebastião,69753.0,893822.57,Ficção
2016,Mulher do Pai,264.0,3342.59,Ficção
2016,Mulheres no poder,5228.0,72239.1,Ficção
2016,Mundo Cão,19670.0,287574.9,Ficção
2016,Mundo Deserto de Almas Negras,533.0,8447.55,Ficção
2016,Mundos Opostos,10681.0,177682.84,Ficção
2016,Mãe só há uma,33276.0,433230.08,Ficção
2016,Na Ventania,7387.0,101021.57,Ficção
2016,Nahid - Amor e Liberdade,18029.0,249718.1,Ficção
2016,Nas Estradas do Nepal,1997.0,24098.2,Ficção
2016,Nascida de Novo,1660.0,22999.0,Ficção
2016,Negócio das Arábias,46916.0,850907.46,Ficção
2016,Neruda (2016),36862.0,537851.99,Ficção
2016,Nerve - Um jogo sem regras,397297.0,5572820.76,Ficção
2016,Nervos de Aço,127.0,2042.07,Ficção
2016,Ninguém Ama Ninguém por Mais de Dois Anos,145.0,1382.5,Ficção
2016,Ninguém deseja a noite,10789.0,156057.38,Ficção
2016,Nise - O Coração da Loucura,153995.0,2224945.74,Ficção
2016,No,149.0,1002.0,Ficção
2016,No Coração do Mar,15414.0,216779.0,Ficção
2016,No Fim do Túnel,16461.0,276405.0,Ficção
2016,No Mundo da Lua,157896.0,2241703.0,Animação
2016,No Vermelho,238.0,2160.0,Documentário
2016,Noite de Verão em Barcelona,11550.0,164546.9,Ficção
2016,Noites Brancas no Píer,45.0,589.0,Ficção
2016,"Nojoom, 10 anos, Divorciada",15.0,215.53,Ficção
2016,Norm e os Invencíveis,53607.0,700625.09,Animação
2016,Norma,207.0,3684.0,Videomusical
2016,"Norte, o fim da história",172.0,2212.63,Ficção
2016,Nos Passos do Mestre,26509.0,349446.88,Documentário
2016,Nosferatu - O Vampiro da Noite,170.0,963.0,Ficção
2016,Nossa Irmã Mais Nova,11405.0,185844.44,Ficção
2016,Nosso Fiel Traidor,14748.0,279162.77,Ficção
2016,Numa escola de Havana,57.0,432.0,Ficção
2016,Nós duas descendo a escada,1341.0,17495.44,Ficção
2016,Nós ou Nada em Paris,9194.0,129568.78,Ficção
2016,"Nós, Eles e Eu",814.0,13414.45,Documentário
2016,O Abismo Prateado,125.0,725.0,Ficção
2016,O Abraço da Serpente,28464.0,379266.53,Ficção
2016,O Amor de Catarina,4457.0,54173.47,Ficção
2016,O Amor no Divã,4531.0,62710.48,Ficção
2016,O Apartamento,209.0,3747.23,Ficção
2016,O Ardor,234.0,3710.42,Ficção
2016,O Bebê de Bridget Jones,313400.0,5655481.23,Ficção
